ds,Room Type,OccupancyRate,Price,Bookings,Season,ExternalFactor,Academic Event
5/25/2024,Shared,0.9,57,8,Spring,0,0
5/25/2024,Suite,0.58,158,7,Spring,0,0
5/26/2024,Single,0.85,92.5,5,Spring,0,0
5/26/2024,Shared,0.92,57.6,9,Spring,0,0
5/26/2024,Suite,0.39,139,6,Spring,0,0
5/27/2024,Single,0.86,93,1,Spring,1,0
5/27/2024,Shared,0.25,37.5,6,Spring,0,0
5/27/2024,Suite,0.96,196,4,Spring,1,0
5/28/2024,Single,0.79,89.5,0,Spring,0,0
5/28/2024,Shared,0.26,37.8,0,Spring,0,0
5/28/2024,Suite,0.78,178,9,Spring,0,0
5/29/2024,Single,0.68,84,3,Spring,0,0
5/29/2024,Shared,1.02,60.6,7,Spring,1,0
5/29/2024,Suite,0.87,187,8,Spring,0,0
5/30/2024,Single,1.08,104,7,Spring,1,0
5/30/2024,Shared,0.44,43.2,1,Spring,0,0
5/30/2024,Suite,0.63,163,8,Spring,0,0
5/31/2024,Single,1.12,106,6,Spring,1,0
5/31/2024,Shared,0.79,53.7,0,Spring,0,0
5/31/2024,Suite,0.4,140,2,Spring,0,0
6/1/2024,Single,0.8,90,3,Summer,0,0
6/1/2024,Shared,0.57,47.1,9,Summer,0,0
6/1/2024,Suite,1.16,216,10,Summer,1,0
6/2/2024,Single,0.73,86.5,0,Summer,0,0
6/2/2024,Shared,0.58,47.4,0,Summer,0,0
6/2/2024,Suite,0.55,155,8,Summer,0,0
6/3/2024,Single,0.99,99.5,3,Summer,0,0
6/3/2024,Shared,0.99,59.7,1,Summer,0,0
6/3/2024,Suite,1.41,241,0,Summer,1,0
6/4/2024,Single,0.4,70,6,Summer,0,0
6/4/2024,Shared,0.97,59.1,4,Summer,0,0
6/4/2024,Suite,0.7,170,5,Summer,0,0
6/5/2024,Single,0.93,96.5,4,Summer,0,0
6/5/2024,Shared,0.56,46.8,9,Summer,0,0
6/5/2024,Suite,1.04,204,5,Summer,0,0
6/6/2024,Single,0.32,66,2,Summer,0,0
6/6/2024,Shared,0.88,56.4,0,Summer,0,0
6/6/2024,Suite,0.42,142,0,Summer,0,0
6/7/2024,Single,1.15,107.5,2,Summer,1,0
6/7/2024,Shared,0.56,46.8,7,Summer,0,0
6/7/2024,Suite,1.02,202,10,Summer,0,0
6/8/2024,Single,0.3,65,5,Summer,0,0
6/8/2024,Shared,0.98,59.4,5,Summer,0,0
6/8/2024,Suite,0.49,149,10,Summer,0,0
6/9/2024,Single,1.44,122,8,Summer,1,0
6/9/2024,Shared,0.79,53.7,2,Summer,0,0
6/9/2024,Suite,0.38,138,4,Summer,0,0
6/10/2024,Single,0.98,99,10,Summer,0,0
6/10/2024,Shared,1.11,63.3,4,Summer,0,0
6/10/2024,Suite,0.93,193,10,Summer,0,0
6/11/2024,Single,0.42,71,6,Summer,0,0
6/11/2024,Shared,0.84,55.2,6,Summer,0,0
6/11/2024,Suite,1.39,239,1,Summer,1,0
6/12/2024,Single,0.73,86.5,10,Summer,0,0
6/12/2024,Shared,0.94,58.2,0,Summer,0,0
6/12/2024,Suite,0.56,156,5,Summer,0,0
6/13/2024,Single,0.61,80.5,4,Summer,0,0
6/13/2024,Shared,0.55,46.5,5,Summer,0,0
6/13/2024,Suite,1.09,209,7,Summer,0,0
6/14/2024,Single,0.77,88.5,0,Summer,0,0
6/14/2024,Shared,1.25,67.5,2,Summer,1,0
6/14/2024,Suite,0.93,193,9,Summer,0,0
6/15/2024,Single,0.93,96.5,3,Summer,1,0
6/15/2024,Shared,0.52,45.6,9,Summer,0,0
6/15/2024,Suite,0.88,188,1,Summer,0,0
6/16/2024,Single,0.44,72,1,Summer,0,0
6/16/2024,Shared,0.72,51.6,6,Summer,0,0
6/16/2024,Suite,1.01,201,8,Summer,0,0
6/17/2024,Single,1.14,107,4,Summer,0,0
6/17/2024,Shared,1.32,69.6,10,Summer,1,0
6/17/2024,Suite,0.78,178,7,Summer,0,0
6/18/2024,Single,0.67,83.5,9,Summer,0,0
6/18/2024,Shared,1.14,64.2,3,Summer,0,0
6/18/2024,Suite,1.41,241,7,Summer,1,0
6/19/2024,Single,0.99,99.5,9,Summer,0,0
6/19/2024,Shared,0.61,48.3,8,Summer,0,0
6/19/2024,Suite,1.07,207,10,Summer,0,0
6/20/2024,Single,0.92,96,4,Summer,0,0
6/20/2024,Shared,0.59,47.7,6,Summer,0,0
6/20/2024,Suite,0.8,180,7,Summer,0,0
6/21/2024,Single,1.24,112,6,Summer,1,0
6/21/2024,Shared,1.34,70.2,7,Summer,1,0
6/21/2024,Suite,1.06,206,5,Summer,1,0
6/22/2024,Single,1.11,105.5,2,Summer,0,0
6/22/2024,Shared,0.31,39.3,1,Summer,0,0
6/22/2024,Suite,0.61,161,8,Summer,0,0
6/23/2024,Single,1.3,115,0,Summer,1,0
6/23/2024,Shared,1.08,62.4,10,Summer,0,0
6/23/2024,Suite,1.02,202,4,Summer,1,0
6/24/2024,Single,1.14,107,0,Summer,0,0
6/24/2024,Shared,1.2,66,2,Summer,1,0
6/24/2024,Suite,1.42,242,3,Summer,1,0
6/25/2024,Single,0.61,80.5,1,Summer,0,0
6/25/2024,Shared,1.33,69.9,0,Summer,1,0
6/25/2024,Suite,1.34,234,5,Summer,1,0
6/26/2024,Single,0.34,67,7,Summer,0,0
6/26/2024,Shared,0.98,59.4,7,Summer,0,0
6/26/2024,Suite,0.96,196,7,Summer,1,0
6/27/2024,Single,0.81,90.5,8,Summer,0,0
6/27/2024,Shared,0.52,45.6,8,Summer,0,0
6/27/2024,Suite,0.81,181,1,Summer,0,0
6/28/2024,Single,1,100,5,Summer,0,0
6/28/2024,Shared,1.04,61.2,8,Summer,0,0
6/28/2024,Suite,0.77,177,4,Summer,0,0
6/29/2024,Single,1.14,107,10,Summer,0,0
6/29/2024,Shared,0.41,42.3,5,Summer,0,0
6/29/2024,Suite,0.3,130,3,Summer,0,0
6/30/2024,Single,0.96,98,7,Summer,0,0
6/30/2024,Shared,0.57,47.1,3,Summer,0,0
6/30/2024,Suite,1.27,227,8,Summer,1,0
7/1/2024,Single,0.54,77,9,Summer,0,0
7/1/2024,Shared,0.39,41.7,2,Summer,0,0
7/1/2024,Suite,0.8,180,6,Summer,0,0
7/2/2024,Single,0.74,87,0,Summer,0,0
7/2/2024,Shared,0.87,56.1,1,Summer,0,0
7/2/2024,Suite,0.31,131,9,Summer,0,0
7/3/2024,Single,0.76,88,3,Summer,0,0
7/3/2024,Shared,0.57,47.1,8,Summer,0,0
7/3/2024,Suite,0.95,195,6,Summer,1,0
7/4/2024,Single,0.71,85.5,3,Summer,0,0
7/4/2024,Shared,0.83,54.9,5,Summer,0,0
7/4/2024,Suite,1.36,236,1,Summer,1,0
7/5/2024,Single,1.19,109.5,9,Summer,1,0
7/5/2024,Shared,1.15,64.5,9,Summer,0,0
7/5/2024,Suite,0.92,192,4,Summer,0,0
7/6/2024,Single,0.8,90,3,Summer,0,0
7/6/2024,Shared,0.95,58.5,8,Summer,0,0
7/6/2024,Suite,0.54,154,9,Summer,0,0
7/7/2024,Single,1.32,116,0,Summer,1,0
7/7/2024,Shared,1.44,73.2,10,Summer,1,0
7/7/2024,Suite,1.15,215,6,Summer,1,0
7/8/2024,Single,0.35,67.5,10,Summer,0,0
7/8/2024,Shared,0.32,39.6,4,Summer,0,0
7/8/2024,Suite,0.62,162,5,Summer,0,0
7/9/2024,Single,0.79,89.5,0,Summer,0,0
7/9/2024,Shared,1.29,68.7,8,Summer,1,0
7/9/2024,Suite,0.81,181,6,Summer,0,0
7/10/2024,Single,1.18,109,4,Summer,0,0
7/10/2024,Shared,0.78,53.4,7,Summer,0,0
7/10/2024,Suite,1.02,202,2,Summer,1,0
7/11/2024,Single,0.63,81.5,8,Summer,0,0
7/11/2024,Shared,1.09,62.7,1,Summer,1,0
7/11/2024,Suite,0.38,138,4,Summer,0,0
7/12/2024,Single,1.13,106.5,6,Summer,1,0
7/12/2024,Shared,0.49,44.7,3,Summer,0,0
7/12/2024,Suite,1.32,232,7,Summer,1,0
7/13/2024,Single,1.23,111.5,5,Summer,1,0
7/13/2024,Shared,0.85,55.5,3,Summer,0,0
7/13/2024,Suite,0.67,167,2,Summer,0,0
7/14/2024,Single,0.62,81,6,Summer,0,0
7/14/2024,Shared,0.85,55.5,2,Summer,0,0
7/14/2024,Suite,1.17,217,1,Summer,0,0
7/15/2024,Single,0.65,82.5,3,Summer,0,0
7/15/2024,Shared,0.37,41.1,0,Summer,0,0
7/15/2024,Suite,0.42,142,4,Summer,0,0
7/16/2024,Single,0.97,98.5,0,Summer,1,0
7/16/2024,Shared,1.15,64.5,5,Summer,0,0
7/16/2024,Suite,0.38,138,5,Summer,0,0
7/17/2024,Single,0.98,99,2,Summer,1,0
7/17/2024,Shared,0.92,57.6,3,Summer,0,0
7/17/2024,Suite,0.32,132,10,Summer,0,0
7/18/2024,Single,1.15,107.5,6,Summer,0,0
7/18/2024,Shared,1.5,75,0,Summer,1,0
7/18/2024,Suite,1.1,210,1,Summer,0,0
7/19/2024,Single,1,100,5,Summer,0,0
7/19/2024,Shared,0.75,52.5,3,Summer,0,0
7/19/2024,Suite,0.99,199,10,Summer,0,0
7/20/2024,Single,0.85,92.5,2,Summer,0,0
7/20/2024,Shared,0.75,52.5,2,Summer,0,0
7/20/2024,Suite,0.6,160,6,Summer,0,0
7/21/2024,Single,1.34,117,10,Summer,1,0
7/21/2024,Shared,1.04,61.2,6,Summer,1,0
7/21/2024,Suite,0.71,171,6,Summer,0,0
7/22/2024,Single,0.71,85.5,7,Summer,0,0
7/22/2024,Shared,1.03,60.9,5,Summer,0,0
7/22/2024,Suite,1.25,225,6,Summer,1,0
7/23/2024,Single,0.83,91.5,3,Summer,0,0
7/23/2024,Shared,0.66,49.8,8,Summer,0,0
7/23/2024,Suite,0.89,189,6,Summer,0,0
7/24/2024,Single,0.84,92,5,Summer,0,0
7/24/2024,Shared,0.32,39.6,2,Summer,0,0
7/24/2024,Suite,1.32,232,2,Summer,1,0
7/25/2024,Single,1.43,121.5,10,Summer,1,0
7/25/2024,Shared,1.31,69.3,1,Summer,1,0
7/25/2024,Suite,1.19,219,2,Summer,0,0
7/26/2024,Single,0.99,99.5,10,Summer,0,0
7/26/2024,Shared,1.03,60.9,6,Summer,1,0
7/26/2024,Suite,0.97,197,5,Summer,0,0
7/27/2024,Single,0.35,67.5,0,Summer,0,0
7/27/2024,Shared,0.97,59.1,3,Summer,0,0
7/27/2024,Suite,0.41,141,3,Summer,0,0
7/28/2024,Single,1.22,111,10,Summer,1,0
7/28/2024,Shared,1.06,61.8,9,Summer,0,0
7/28/2024,Suite,0.61,161,8,Summer,0,0
7/29/2024,Single,1.12,106,2,Summer,0,0
7/29/2024,Shared,0.74,52.2,0,Summer,0,0
7/29/2024,Suite,1.11,211,0,Summer,0,0
7/30/2024,Single,1.22,111,8,Summer,1,0
7/30/2024,Shared,0.52,45.6,4,Summer,0,0
7/30/2024,Suite,1.2,220,9,Summer,0,0
7/31/2024,Single,0.73,86.5,0,Summer,0,0
7/31/2024,Shared,1.18,65.4,6,Summer,0,0
7/31/2024,Suite,0.32,132,4,Summer,0,0
8/1/2024,Single,0.42,71,1,Summer,0,0
8/1/2024,Shared,1.09,62.7,7,Summer,0,0
8/1/2024,Suite,0.93,193,1,Summer,0,0
8/2/2024,Single,1.3,115,5,Summer,1,0
8/2/2024,Shared,1.16,64.8,5,Summer,1,0
8/2/2024,Suite,1.19,219,8,Summer,0,0
8/3/2024,Single,1.27,113.5,5,Summer,1,0
8/3/2024,Shared,0.9,57,7,Summer,0,0
8/3/2024,Suite,0.92,192,7,Summer,1,0
8/4/2024,Single,0.6,80,8,Summer,0,0
8/4/2024,Shared,0.94,58.2,6,Summer,0,0
8/4/2024,Suite,1.2,220,0,Summer,1,0
8/5/2024,Single,1.25,112.5,10,Summer,1,0
8/5/2024,Shared,1.34,70.2,3,Summer,1,0
8/5/2024,Suite,1.06,206,10,Summer,0,0
8/6/2024,Single,0.6,80,6,Summer,0,0
8/6/2024,Shared,0.53,45.9,10,Summer,0,0
8/6/2024,Suite,0.61,161,9,Summer,0,0
8/7/2024,Single,0.74,87,4,Summer,0,0
8/7/2024,Shared,0.49,44.7,1,Summer,0,0
8/7/2024,Suite,1.12,212,6,Summer,0,0
8/8/2024,Single,0.78,89,8,Summer,0,0
8/8/2024,Shared,0.9,57,4,Summer,1,0
8/8/2024,Suite,0.42,142,5,Summer,0,0
8/9/2024,Single,0.75,87.5,10,Summer,0,0
8/9/2024,Shared,0.31,39.3,4,Summer,0,0
8/9/2024,Suite,0.75,175,9,Summer,0,0
8/10/2024,Single,0.98,99,2,Summer,0,0
8/10/2024,Shared,0.86,55.8,2,Summer,0,0
8/10/2024,Suite,1.33,233,10,Summer,1,0
8/11/2024,Single,1.17,108.5,8,Summer,0,0
8/11/2024,Shared,0.8,54,0,Summer,0,0
8/11/2024,Suite,0.9,190,3,Summer,0,0
8/12/2024,Single,1.05,102.5,6,Summer,0,0
8/12/2024,Shared,0.35,40.5,3,Summer,0,0
8/12/2024,Suite,1.02,202,3,Summer,1,0
8/13/2024,Single,1.12,106,10,Summer,1,0
8/13/2024,Shared,0.89,56.7,5,Summer,0,0
8/13/2024,Suite,0.4,140,7,Summer,0,0
8/14/2024,Single,0.43,71.5,8,Summer,0,0
8/14/2024,Shared,0.67,50.1,1,Summer,0,0
8/14/2024,Suite,0.47,147,5,Summer,0,0
8/15/2024,Single,0.57,78.5,5,Summer,0,0
8/15/2024,Shared,0.51,45.3,2,Summer,0,0
8/15/2024,Suite,0.98,198,10,Summer,1,0
8/16/2024,Single,0.35,67.5,9,Summer,0,0
8/16/2024,Shared,1.16,64.8,10,Summer,1,0
8/16/2024,Suite,1.07,207,1,Summer,0,0
8/17/2024,Single,1.05,102.5,9,Summer,0,0
8/17/2024,Shared,1.02,60.6,7,Summer,0,0
8/17/2024,Suite,0.95,195,6,Summer,1,0
8/18/2024,Single,0.99,99.5,1,Summer,1,0
8/18/2024,Shared,0.69,50.7,8,Summer,0,0
8/18/2024,Suite,0.53,153,3,Summer,0,0
8/19/2024,Single,1.21,110.5,4,Summer,1,0
8/19/2024,Shared,1.13,63.9,1,Summer,0,0
8/19/2024,Suite,0.65,165,5,Summer,0,0
8/20/2024,Single,0.32,66,0,Summer,0,0
8/20/2024,Shared,1.18,65.4,7,Summer,0,0
8/20/2024,Suite,0.79,179,1,Summer,0,0
8/21/2024,Single,1.01,100.5,2,Summer,0,0
8/21/2024,Shared,0.32,39.6,5,Summer,0,0
8/21/2024,Suite,0.89,189,6,Summer,0,0
8/22/2024,Single,0.61,80.5,6,Summer,0,0
8/22/2024,Shared,0.97,59.1,4,Summer,0,0
8/22/2024,Suite,0.49,149,6,Summer,0,0
8/23/2024,Single,0.59,79.5,4,Summer,0,0
8/23/2024,Shared,0.97,59.1,3,Summer,1,0
8/23/2024,Suite,0.95,195,10,Summer,1,0
8/24/2024,Single,1.21,110.5,4,Summer,1,0
8/24/2024,Shared,1.39,71.7,5,Summer,1,0
8/24/2024,Suite,1.07,207,2,Summer,1,0
8/25/2024,Single,0.92,96,3,Summer,0,0
8/25/2024,Shared,0.59,47.7,2,Summer,0,0
8/25/2024,Suite,1.42,242,3,Summer,1,0
8/26/2024,Single,0.75,87.5,10,Summer,0,0
8/26/2024,Shared,1.06,61.8,2,Summer,0,0
8/26/2024,Suite,0.85,185,8,Summer,0,0
8/27/2024,Single,1.05,102.5,1,Summer,0,0
8/27/2024,Shared,0.71,51.3,9,Summer,0,0
8/27/2024,Suite,0.31,131,5,Summer,0,0
8/28/2024,Single,1.06,103,5,Summer,1,0
8/28/2024,Shared,1.09,62.7,6,Summer,0,0
8/28/2024,Suite,0.97,197,10,Summer,1,0
8/29/2024,Single,0.4,70,1,Summer,0,0
8/29/2024,Shared,1.09,62.7,2,Summer,0,0
8/29/2024,Suite,1.28,228,7,Summer,1,0
8/30/2024,Single,0.72,86,3,Summer,0,0
8/30/2024,Shared,0.57,47.1,1,Summer,0,0
8/30/2024,Suite,1.13,213,1,Summer,1,0
8/31/2024,Single,1.12,106,8,Summer,0,0
8/31/2024,Shared,0.55,46.5,5,Summer,0,0
8/31/2024,Suite,0.54,154,2,Summer,0,0
9/1/2024,Single,0.92,96,3,Fall,0,1
9/1/2024,Shared,0.63,48.9,2,Fall,0,1
9/1/2024,Suite,0.34,134,0,Fall,0,0
9/2/2024,Single,0.75,87.5,3,Fall,0,0
9/2/2024,Shared,0.63,48.9,8,Fall,0,0
9/2/2024,Suite,0.79,179,5,Fall,0,1
9/3/2024,Single,0.65,82.5,6,Fall,0,1
9/3/2024,Shared,0.26,37.8,8,Fall,0,0
9/3/2024,Suite,0.89,189,9,Fall,0,1
9/4/2024,Single,0.9,95,4,Fall,0,1
9/4/2024,Shared,0.69,50.7,0,Fall,1,1
9/4/2024,Suite,0.88,188,5,Fall,1,0
9/5/2024,Single,0.61,80.5,8,Fall,0,1
9/5/2024,Shared,0.58,47.4,4,Fall,0,0
9/5/2024,Suite,0.67,167,10,Fall,0,0
9/6/2024,Single,0.41,70.5,7,Fall,0,0
9/6/2024,Shared,0.82,54.6,10,Fall,0,1
9/6/2024,Suite,0.86,186,5,Fall,1,1
9/7/2024,Single,0.95,97.5,10,Fall,1,1
9/7/2024,Shared,0.32,39.6,9,Fall,0,0
9/7/2024,Suite,0.6,160,1,Fall,0,1
9/8/2024,Single,0.55,77.5,1,Fall,0,0
9/8/2024,Shared,0.7,51,7,Fall,0,1
9/8/2024,Suite,0.79,179,8,Fall,0,1
9/9/2024,Single,0.37,68.5,7,Fall,0,0
9/9/2024,Shared,0.61,48.3,10,Fall,1,1
9/9/2024,Suite,0.86,186,9,Fall,0,1
9/10/2024,Single,0.81,90.5,4,Fall,0,1
9/10/2024,Shared,0.99,59.7,3,Fall,1,1
9/10/2024,Suite,0.71,171,0,Fall,1,1
9/11/2024,Single,0.66,83,3,Fall,0,1
9/11/2024,Shared,0.43,42.9,4,Fall,0,0
9/11/2024,Suite,0.85,185,6,Fall,0,1
9/12/2024,Single,0.61,80.5,4,Fall,0,0
9/12/2024,Shared,0.41,42.3,3,Fall,0,0
9/12/2024,Suite,0.9,190,9,Fall,0,1
9/13/2024,Single,0.43,71.5,5,Fall,0,0
9/13/2024,Shared,0.53,45.9,10,Fall,0,0
9/13/2024,Suite,0.89,189,5,Fall,1,0
9/14/2024,Single,0.63,81.5,6,Fall,0,1
9/14/2024,Shared,0.69,50.7,3,Fall,0,1
9/14/2024,Suite,0.68,168,7,Fall,1,0
9/15/2024,Single,0.67,83.5,10,Fall,0,0
9/15/2024,Shared,0.87,56.1,9,Fall,0,1
9/15/2024,Suite,0.68,168,10,Fall,0,1
9/16/2024,Single,0.71,85.5,10,Fall,0,1
9/16/2024,Shared,0.6,48,5,Fall,0,1
9/16/2024,Suite,0.89,189,2,Fall,1,1
9/17/2024,Single,0.85,92.5,6,Fall,0,1
9/17/2024,Shared,0.72,51.6,8,Fall,0,1
9/17/2024,Suite,0.32,132,8,Fall,0,0
9/18/2024,Single,0.79,89.5,9,Fall,0,0
9/18/2024,Shared,0.65,49.5,10,Fall,0,1
9/18/2024,Suite,0.95,195,3,Fall,0,1
9/19/2024,Single,0.39,69.5,4,Fall,0,0
9/19/2024,Shared,0.63,48.9,9,Fall,1,1
9/19/2024,Suite,0.66,166,7,Fall,1,1
9/20/2024,Single,0.61,80.5,3,Fall,0,1
9/20/2024,Shared,0.71,51.3,1,Fall,0,1
9/20/2024,Suite,0.8,180,8,Fall,0,1
9/21/2024,Single,0.9,95,6,Fall,0,1
9/21/2024,Shared,0.73,51.9,4,Fall,0,1
9/21/2024,Suite,0.75,175,9,Fall,0,0
9/22/2024,Single,0.72,86,0,Fall,0,0
9/22/2024,Shared,0.7,51,3,Fall,1,1
9/22/2024,Suite,0.69,169,4,Fall,0,1
9/23/2024,Single,0.9,95,6,Fall,0,1
9/23/2024,Shared,0.74,52.2,0,Fall,0,1
9/23/2024,Suite,0.81,181,3,Fall,0,1
9/24/2024,Single,0.81,90.5,3,Fall,0,1
9/24/2024,Shared,0.67,50.1,1,Fall,1,1
9/24/2024,Suite,0.62,162,6,Fall,1,1
9/25/2024,Single,0.36,68,6,Fall,0,0
9/25/2024,Shared,0.85,55.5,10,Fall,0,1
9/25/2024,Suite,0.91,191,5,Fall,1,1
9/26/2024,Single,0.83,91.5,0,Fall,0,1
9/26/2024,Shared,0.61,48.3,7,Fall,1,0
9/26/2024,Suite,0.65,165,1,Fall,0,1
9/27/2024,Single,0.77,88.5,2,Fall,0,1
9/27/2024,Shared,0.66,49.8,7,Fall,0,1
9/27/2024,Suite,0.83,183,10,Fall,0,1
9/28/2024,Single,0.86,93,6,Fall,0,1
9/28/2024,Shared,0.83,54.9,7,Fall,1,1
9/28/2024,Suite,0.79,179,6,Fall,0,1
9/29/2024,Single,0.65,82.5,2,Fall,0,1
9/29/2024,Shared,0.89,56.7,3,Fall,0,1
9/29/2024,Suite,0.91,191,8,Fall,1,1
9/30/2024,Single,0.92,96,8,Fall,0,1
9/30/2024,Shared,0.49,44.7,2,Fall,0,0
9/30/2024,Suite,0.61,161,1,Fall,0,1
10/1/2024,Single,0.77,88.5,6,Fall,0,1
10/1/2024,Shared,0.71,51.3,0,Fall,0,1
10/1/2024,Suite,0.92,192,10,Fall,0,1
10/2/2024,Single,0.83,91.5,5,Fall,0,1
10/2/2024,Shared,0.62,48.6,6,Fall,0,1
10/2/2024,Suite,0.66,166,2,Fall,0,0
10/3/2024,Single,0.55,77.5,1,Fall,0,0
10/3/2024,Shared,0.76,52.8,4,Fall,0,1
10/3/2024,Suite,0.92,192,8,Fall,0,1
10/4/2024,Single,0.84,92,3,Fall,0,1
10/4/2024,Shared,0.52,45.6,10,Fall,0,0
10/4/2024,Suite,0.92,192,8,Fall,1,1
10/5/2024,Single,0.96,98,9,Fall,0,1
10/5/2024,Shared,0.75,52.5,4,Fall,0,0
10/5/2024,Suite,0.78,178,3,Fall,0,1
10/6/2024,Single,0.73,86.5,6,Fall,0,1
10/6/2024,Shared,0.82,54.6,0,Fall,0,1
10/6/2024,Suite,0.88,188,5,Fall,0,1
10/7/2024,Single,0.9,95,3,Fall,1,1
10/7/2024,Shared,0.9,57,2,Fall,0,1
10/7/2024,Suite,0.55,155,6,Fall,0,0
10/8/2024,Single,0.55,77.5,4,Fall,0,0
10/8/2024,Shared,0.76,52.8,1,Fall,0,1
10/8/2024,Suite,0.96,196,1,Fall,0,1
10/9/2024,Single,0.29,64.5,6,Fall,0,0
10/9/2024,Shared,0.79,53.7,6,Fall,1,1
10/9/2024,Suite,0.38,138,5,Fall,0,0
10/10/2024,Single,0.87,93.5,0,Fall,0,1
10/10/2024,Shared,0.79,53.7,8,Fall,0,1
10/10/2024,Suite,0.24,124,2,Fall,0,0
10/11/2024,Single,0.6,80,6,Fall,0,0
10/11/2024,Shared,0.7,51,8,Fall,0,1
10/11/2024,Suite,0.41,141,4,Fall,0,0
10/12/2024,Single,0.97,98.5,3,Fall,1,0
10/12/2024,Shared,0.84,55.2,1,Fall,1,1
10/12/2024,Suite,0.82,182,1,Fall,0,1
10/13/2024,Single,0.93,96.5,7,Fall,0,1
10/13/2024,Shared,0.87,56.1,9,Fall,0,1
10/13/2024,Suite,0.94,194,4,Fall,0,1
10/14/2024,Single,0.42,71,7,Fall,0,0
10/14/2024,Shared,0.6,48,3,Fall,1,1
10/14/2024,Suite,0.7,170,1,Fall,1,0
10/15/2024,Single,0.66,83,4,Fall,0,1
10/15/2024,Shared,0.97,59.1,6,Fall,0,1
10/15/2024,Suite,0.86,186,6,Fall,0,1
10/16/2024,Single,0.63,81.5,10,Fall,0,1
10/16/2024,Shared,0.68,50.4,7,Fall,1,1
10/16/2024,Suite,0.61,161,5,Fall,0,0
10/17/2024,Single,0.78,89,8,Fall,0,1
10/17/2024,Shared,0.88,56.4,8,Fall,0,1
10/17/2024,Suite,0.8,180,7,Fall,0,1
10/18/2024,Single,0.62,81,1,Fall,1,1
10/18/2024,Shared,0.99,59.7,4,Fall,0,1
10/18/2024,Suite,0.75,175,4,Fall,0,1
10/19/2024,Single,0.85,92.5,2,Fall,1,1
10/19/2024,Shared,0.43,42.9,3,Fall,0,0
10/19/2024,Suite,0.95,195,5,Fall,1,1
10/20/2024,Single,0.82,91,6,Fall,0,1
10/20/2024,Shared,0.4,42,1,Fall,0,0
10/20/2024,Suite,0.65,165,4,Fall,0,1
10/21/2024,Single,0.77,88.5,6,Fall,0,1
10/21/2024,Shared,0.63,48.9,0,Fall,0,1
10/21/2024,Suite,0.71,171,10,Fall,0,0
10/22/2024,Single,0.61,80.5,2,Fall,1,1
10/22/2024,Shared,0.76,52.8,5,Fall,0,1
10/22/2024,Suite,0.79,179,7,Fall,1,0
10/23/2024,Single,0.99,99.5,6,Fall,0,1
10/23/2024,Shared,0.91,57.3,7,Fall,0,1
10/23/2024,Suite,0.69,169,8,Fall,0,0
10/24/2024,Single,0.64,82,10,Fall,0,1
10/24/2024,Shared,0.68,50.4,1,Fall,0,1
10/24/2024,Suite,0.79,179,9,Fall,0,1
10/25/2024,Single,0.96,98,1,Fall,0,1
10/25/2024,Shared,0.56,46.8,6,Fall,0,0
10/25/2024,Suite,0.31,131,0,Fall,0,0
10/26/2024,Single,0.86,93,8,Fall,1,1
10/26/2024,Shared,0.41,42.3,5,Fall,0,0
10/26/2024,Suite,0.67,167,10,Fall,1,1
10/27/2024,Single,0.77,88.5,10,Fall,0,1
10/27/2024,Shared,0.63,48.9,4,Fall,0,1
10/27/2024,Suite,0.3,130,6,Fall,0,0
10/28/2024,Single,0.7,85,2,Fall,0,0
10/28/2024,Shared,0.99,59.7,5,Fall,1,0
10/28/2024,Suite,0.68,168,2,Fall,0,1
10/29/2024,Single,0.79,89.5,3,Fall,0,0
10/29/2024,Shared,0.63,48.9,1,Fall,0,0
10/29/2024,Suite,0.99,199,7,Fall,0,1
10/30/2024,Single,0.85,92.5,6,Fall,0,1
10/30/2024,Shared,0.92,57.6,8,Fall,0,1
10/30/2024,Suite,0.65,165,1,Fall,0,1
10/31/2024,Single,0.64,82,2,Fall,1,0
10/31/2024,Shared,0.48,44.4,8,Fall,0,0
10/31/2024,Suite,0.8,180,10,Fall,1,0
11/1/2024,Single,0.99,99.5,4,Fall,0,1
11/1/2024,Shared,0.65,49.5,9,Fall,0,1
11/1/2024,Suite,0.65,165,9,Fall,0,1
11/2/2024,Single,0.36,68,7,Fall,0,0
11/2/2024,Shared,0.96,58.8,2,Fall,0,1
11/2/2024,Suite,0.74,174,5,Fall,0,1
11/3/2024,Single,0.75,87.5,7,Fall,0,1
11/3/2024,Shared,0.71,51.3,10,Fall,0,1
11/3/2024,Suite,0.64,164,4,Fall,0,1
11/4/2024,Single,0.49,74.5,3,Fall,0,0
11/4/2024,Shared,0.9,57,7,Fall,0,1
11/4/2024,Suite,0.62,162,8,Fall,1,0
11/5/2024,Single,1,100,10,Fall,0,1
11/5/2024,Shared,0.81,54.3,3,Fall,0,1
11/5/2024,Suite,0.95,195,6,Fall,0,1
11/6/2024,Single,0.96,98,6,Fall,0,1
11/6/2024,Shared,0.66,49.8,2,Fall,0,1
11/6/2024,Suite,0.76,176,5,Fall,0,1
11/7/2024,Single,0.95,97.5,4,Fall,0,1
11/7/2024,Shared,0.69,50.7,5,Fall,0,1
11/7/2024,Suite,0.6,160,0,Fall,1,1
11/8/2024,Single,0.9,95,8,Fall,0,1
11/8/2024,Shared,0.34,40.2,10,Fall,0,0
11/8/2024,Suite,0.71,171,9,Fall,0,1
11/9/2024,Single,0.99,99.5,7,Fall,0,1
11/9/2024,Shared,0.83,54.9,1,Fall,0,1
